autoria_nome_publico;total;aon;aon_sucesso;aon_falha;flex;flex_sucesso;flex_falha;sub;sub_sucesso;sub_falha
bombeiro mascarado;1;0,0;0,0;0,0;0,0;0,0;0,0;39,130059623603806;39,130059623603806;0,0
brasa editora;4;0,0;0,0;0,0;64828,112133427516;64828,112133427516;0,0;0,0;0,0;0,0
brasileiro de aço;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
brcomic oficial;1;0,0;0,0;0,0;0,0;0,0;0,0;53,85819572145232;53,85819572145232;0,0
brenda bossato;1;31156,23724904715;31156,23724904715;0,0;0,0;0,0;0,0;0,0;0,0;0,0
brenda klein;1;0,0;0,0;0,0;4042,897382209182;4042,897382209182;0,0;0,0;0,0;0,0
breno garcia;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bright hikari;1;1628,7197689976492;0,0;1628,7197689976492;0,0;0,0;0,0;0,0;0,0;0,0
bruna morgan;1;5500,289004138856;0,0;5500,289004138856;0,0;0,0;0,0;0,0;0,0;0,0
"bruno ""brak"" ferreira";1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bruno batista;1;84,89628161385193;0,0;84,89628161385193;0,0;0,0;0,0;0,0;0,0;0,0
bruno brunelli;5;34256,80650184081;34256,80650184081;0,0;9009,647446392804;9009,647446392804;0,0;0,0;0,0;0,0
bruno corrêa gauto;1;0,0;0,0;0,0;2620,4778168054027;2620,4778168054027;0,0;0,0;0,0;0,0
bruno césar;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bruno césar dos santos;1;0,0;0,0;0,0;148,23842484583804;148,23842484583804;0,0;0,0;0,0;0,0
bruno de deus vieira;5;6787,116969434208;4453,815556604946;2333,3014128292616;152,44501194497076;152,44501194497076;0,0;0,0;0,0;0,0
bruno de sousa oliveira;3;40329,31768516579;35804,28645922996;4525,0312259358325;0,0;0,0;0,0;0,0;0,0;0,0
bruno fernandes alves;1;0,0;0,0;0,0;365,20115232343306;365,20115232343306;0,0;0,0;0,0;0,0
bruno lavoisier & felipe de sá;1;7490,098227619067;7490,098227619067;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bruno magno de carvalho;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bruno maron;1;40451,31195741496;40451,31195741496;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bruno seelig;1;2227,992679864616;0,0;2227,992679864616;0,0;0,0;0,0;0,0;0,0;0,0
bruno sorc;2;0,0;0,0;0,0;16983,353353564893;16983,353353564893;0,0;0,0;0,0;0,0
bruno telles de moura;1;7698,684741709529;0,0;7698,684741709529;0,0;0,0;0,0;0,0;0,0;0,0
bruno villela;1;0,0;0,0;0,0;2203,665408984551;2203,665408984551;0,0;0,0;0,0;0,0
bräo;5;267357,27826448;267357,27826448;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bucaneiro nerd;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bucanera pelo mundo;1;0,0;0,0;0,0;0,0;0,0;0,0;226,3900843036052;226,3900843036052;0,0
bunda;4;0,0;0,0;0,0;3663,946225611465;3663,946225611465;0,0;0,0;0,0;0,0
buscando uma nova odisséia;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bárbara amádio;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bárbara bueno;1;4938,256847788234;4938,256847788234;0,0;0,0;0,0;0,0;0,0;0,0;0,0
bárbara machado;5;25025,276334847415;25025,276334847415;0,0;2457,4418250311023;2457,4418250311023;0,0;0,0;0,0;0,0
c.j;3;41,85904934771282;0,0;41,85904934771282;42,00986548030816;42,00986548030816;0,0;0,0;0,0;0,0
c4 studio;1;0,0;0,0;0,0;3579,708858962807;3579,708858962807;0,0;0,0;0,0;0,0
cabrera;1;5083,6789686211705;0,0;5083,6789686211705;0,0;0,0;0,0;0,0;0,0;0,0
cadu simões;3;48688,858595953105;48688,858595953105;0,0;0,0;0,0;0,0;0,0;0,0;0,0
café cartum;1;0,0;0,0;0,0;1236,1453092998113;1236,1453092998113;0,0;0,0;0,0;0,0
café com leite e tiras do la cruz;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cah poszar;2;4934,804641695823;0,0;4934,804641695823;7837,628860396161;7837,628860396161;0,0;0,0;0,0;0,0
caio augusto simões dos santos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
caio castellucci;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
caio césar;1;0,0;0,0;0,0;1899,1001259063496;1899,1001259063496;0,0;0,0;0,0;0,0
caio majado;1;5442,620926111411;0,0;5442,620926111411;0,0;0,0;0,0;0,0;0,0;0,0
caio oliveira;9;188786,4152809674;180197,38602689863;8589,029254068766;0,0;0,0;0,0;0,0;0,0;0,0
caique felipe serafim dos santos;1;14947,830362800714;14947,830362800714;0,0;0,0;0,0;0,0;0,0;0,0;0,0
caixa do remedios;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
caixopolis;1;0,0;0,0;0,0;0,0;0,0;0,0;6,296186882813003;6,296186882813003;0,0
calfa;3;8412,148085368672;8412,148085368672;0,0;13927,554302717774;13927,554302717774;0,0;0,0;0,0;0,0
calvin golcal;1;0,0;0,0;0,0;3389,4966138882587;3389,4966138882587;0,0;0,0;0,0;0,0
camila abdanur;2;32194,742733087893;32194,742733087893;0,0;4519,044742398572;4519,044742398572;0,0;0,0;0,0;0,0
camila batista;1;0,0;0,0;0,0;309,6968376606076;309,6968376606076;0,0;0,0;0,0;0,0
camila loricchio;1;6649,517618828774;6649,517618828774;0,0;0,0;0,0;0,0;0,0;0,0;0,0
camila reis;1;0,0;0,0;0,0;1774,9104173005012;1774,9104173005012;0,0;0,0;0,0;0,0
camilo borges;1;1017,14515218035;0,0;1017,14515218035;0,0;0,0;0,0;0,0;0,0;0,0
canal adailson ferreira;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal de short - fred whatever;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal desenhos do tiburcio;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal do tony;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal lute pela revolução;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal marvei;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal ocontrollador;1;0,0;0,0;0,0;0,0;0,0;0,0;5,2782440282253775;5,2782440282253775;0,0
canal prodigy nerd;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal que?! games!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal quimera;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal side quest;1;0,0;0,0;0,0;0,0;0,0;0,0;41,94694649213406;41,94694649213406;0,0
canal sralonez;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal sunrett;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canal walace;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
canhotorium arte aplicada;1;4136,977006572236;0,0;4136,977006572236;0,0;0,0;0,0;0,0;0,0;0,0
canoa de tolda;1;0,0;0,0;0,0;4257,910426115499;4257,910426115499;0,0;0,0;0,0;0,0
capa comics;1;1893,2315721096536;0,0;1893,2315721096536;0,0;0,0;0,0;0,0;0,0;0,0
capinaremos;1;0,0;0,0;0,0;0,0;0,0;0,0;50,55656396879395;50,55656396879395;0,0
capitão barba;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
capitão miolo-mole;1;0,0;0,0;0,0;0,0;0,0;0,0;5,7633821525823326;5,7633821525823326;0,0
caricatiras;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
carla pilla;1;28020,175974723013;28020,175974723013;0,0;0,0;0,0;0,0;0,0;0,0;0,0
carlo iotti;1;0,0;0,0;0,0;23990,27966668737;23990,27966668737;0,0;0,0;0,0;0,0
carlos alberto silva;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
carlos avalone;1;591,5834470569936;0,0;591,5834470569936;0,0;0,0;0,0;0,0;0,0;0,0
carlos baku;1;587,8772299898034;0,0;587,8772299898034;0,0;0,0;0,0;0,0;0,0;0,0
carlos brandino;1;0,0;0,0;0,0;573,985025521602;573,985025521602;0,0;0,0;0,0;0,0
carlos eduardo cunha;2;0,0;0,0;0,0;6260,103008301656;6260,103008301656;0,0;0,0;0,0;0,0
carlos fabiano pinto da silva;2;0,0;0,0;0,0;1414,8109577297514;1414,8109577297514;0,0;0,0;0,0;0,0
carlos felipe de c. r. figueiras;6;33607,579769010685;33607,579769010685;0,0;4819,468492344318;4819,468492344318;0,0;0,0;0,0;0,0
carlos henrique de souza  carnaúba;2;0,0;0,0;0,0;412,3043261556449;412,3043261556449;0,0;0,0;0,0;0,0
carlos jenisch;1;0,0;0,0;0,0;6881,823846080975;6881,823846080975;0,0;0,0;0,0;0,0
carlos lopes da silva antonio;1;12153,44675349914;12153,44675349914;0,0;0,0;0,0;0,0;0,0;0,0;0,0
carlos rocha;1;17519,683151627694;17519,683151627694;0,0;0,0;0,0;0,0;0,0;0,0;0,0
carlos ruas;8;1294072,3873373966;1294072,3873373966;0,0;1263897,9480662777;1263897,9480662777;0,0;0,0;0,0;0,0
carol  studzinski;2;0,0;0,0;0,0;14690,186939151445;14690,186939151445;0,0;0,0;0,0;0,0
carol cunha;2;15293,245542215005;15293,245542215005;0,0;0,0;0,0;0,0;0,0;0,0;0,0
carol rossetti;2;40013,35367141604;40013,35367141604;0,0;27321,602312110663;27321,602312110663;0,0;0,0;0,0;0,0
carolina sobreira;1;1222,969153839418;0,0;1222,969153839418;0,0;0,0;0,0;0,0;0,0;0,0
caroline calzolari;2;5894,352283389404;5894,352283389404;0,0;3301,983781687617;3301,983781687617;0,0;0,0;0,0;0,0
caroline menegaz;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
carreira do desenhista;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cartoonzando;1;64,80853686724708;0,0;64,80853686724708;0,0;0,0;0,0;0,0;0,0;0,0
cartunista das cavernas;5;245675,5481560651;245675,5481560651;0,0;0,0;0,0;0,0;0,0;0,0;0,0
casca-de-noz;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cassio ribeiro;1;1983,695484898391;0,0;1983,695484898391;0,0;0,0;0,0;0,0;0,0;0,0
cat madê;1;0,0;0,0;0,0;8756,810532501795;8756,810532501795;0,0;0,0;0,0;0,0
catharina baltar;2;32626,67232440409;32626,67232440409;0,0;19696,836040139227;19696,836040139227;0,0;0,0;0,0;0,0
cauê rebouças;2;16807,202549165686;16807,202549165686;0,0;22235,873301653795;22235,873301653795;0,0;0,0;0,0;0,0
cavalcanti jr.;1;7178,604312902651;7178,604312902651;0,0;0,0;0,0;0,0;0,0;0,0;0,0
caverna do refúgio;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cecilia ramos;2;180149,00643756214;180149,00643756214;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cecilia tangerina faz quadrinhos!;1;0,0;0,0;0,0;0,0;0,0;0,0;57,2049843698994;57,2049843698994;0,0
celso oliveira menezes;1;8831,415801715068;0,0;8831,415801715068;0,0;0,0;0,0;0,0;0,0;0,0
central hqs;1;0,0;0,0;0,0;0,0;0,0;0,0;486,1766458840326;486,1766458840326;0,0
cezar calvin;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
chairim;2;22005,699693211394;22005,699693211394;0,0;0,0;0,0;0,0;0,0;0,0;0,0
chandelly kidman;1;0,0;0,0;0,0;1836,2694620644204;1836,2694620644204;0,0;0,0;0,0;0,0
charges do vinoli;1;0,0;0,0;0,0;0,0;0,0;0,0;39,95840365904231;39,95840365904231;0,0
charles mos;1;1094,8786424948175;0,0;1094,8786424948175;0,0;0,0;0,0;0,0;0,0;0,0
charles ribeiro pinheiro;2;5459,673705376821;0,0;5459,673705376821;10753,717750851996;10753,717750851996;0,0;0,0;0,0;0,0
chateados-scans | financiamento!;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
chiaroscuro studios;6;111934,9031053756;111934,9031053756;0,0;529072,3578405101;529072,3578405101;0,0;0,0;0,0;0,0
chico oliveira;1;0,0;0,0;0,0;6887,792525872689;6887,792525872689;0,0;0,0;0,0;0,0
chris machado;1;0,0;0,0;0,0;4662,146137590633;4662,146137590633;0,0;0,0;0,0;0,0
chris nazza;1;1191,4288211720757;0,0;1191,4288211720757;0,0;0,0;0,0;0,0;0,0;0,0
chris pereira;1;26656,43422907219;26656,43422907219;0,0;0,0;0,0;0,0;0,0;0,0;0,0
chris tex;2;143689,02828962592;143689,02828962592;0,0;16321,343839680669;16321,343839680669;0,0;0,0;0,0;0,0
chuva de zine;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cháfrito;1;0,0;0,0;0,0;1675,724246921944;1675,724246921944;0,0;0,0;0,0;0,0
cientirinhas;1;0,0;0,0;0,0;0,0;0,0;0,0;30,883614001773783;30,883614001773783;0,0
cinemantenado;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clara carvalho;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clari cabral;1;35539,10087412293;35539,10087412293;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clarice frança;1;15471,998514103603;15471,998514103603;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clarissa paiva;1;0,0;0,0;0,0;13086,835630064836;13086,835630064836;0,0;0,0;0,0;0,0
claudio alves;1;0,0;0,0;0,0;395,6260724353475;395,6260724353475;0,0;0,0;0,0;0,0
claudio gonçalves claudião;1;0,0;0,0;0,0;48,17766234906794;48,17766234906794;0,0;0,0;0,0;0,0
clave;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clayton cardoso;1;0,0;0,0;0,0;596,4358303880315;596,4358303880315;0,0;0,0;0,0;0,0
clayton inloco;4;40799,39323772135;40799,39323772135;0,0;15906,192916411666;15906,192916411666;0,0;0,0;0,0;0,0
clayton ramos rabelo;1;4116,722350283789;0,0;4116,722350283789;0,0;0,0;0,0;0,0;0,0;0,0
clemyisdying campaign;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cleyton duarte carriço;2;0,0;0,0;0,0;2037,323362818966;2037,323362818966;0,0;0,0;0,0;0,0
clio editora;1;861,0642715651594;0,0;861,0642715651594;0,0;0,0;0,0;0,0;0,0;0,0
clube da hq barras;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clube de apoio ao giu desenhos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clube de assinatura helôilustra;1;0,0;0,0;0,0;0,0;0,0;0,0;40,53070957753073;40,53070957753073;0,0
clube de assinaturas: hana karnon;1;0,0;0,0;0,0;0,0;0,0;0,0;313,15480526894163;313,15480526894163;0,0
clube do alfredo;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clube do bastiaograms;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clube do blue;1;0,0;0,0;0,0;0,0;0,0;0,0;99,72064831419868;99,72064831419868;0,0
clube do pedro leite;1;0,0;0,0;0,0;0,0;0,0;0,0;595,3094080343188;595,3094080343188;0,0
clube do sigui;1;0,0;0,0;0,0;0,0;0,0;0,0;27,623358867034888;27,623358867034888;0,0
clube do vida de suporte;1;0,0;0,0;0,0;0,0;0,0;0,0;538,0691152081814;538,0691152081814;0,0
clube dos problemas & cia;1;0,0;0,0;0,0;0,0;0,0;0,0;575,827236940745;575,827236940745;0,0
clube dos surtinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;399,5256891677776;399,5256891677776;0,0
clube mnq;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clube protótipo;1;0,0;0,0;0,0;0,0;0,0;0,0;3,1579063728915937;3,1579063728915937;0,0
clubinho da brielli;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
clubinho do mattos;1;0,0;0,0;0,0;0,0;0,0;0,0;198,73285718990525;198,73285718990525;0,0
clubinho dos caídos;1;0,0;0,0;0,0;0,0;0,0;0,0;3475,049171548047;3475,049171548047;0,0
cláudio boaventura;2;27,184924060253085;0,0;27,184924060253085;0,0;0,0;0,0;0,0;0,0;0,0
clério arouca;2;123,19966425968188;0,0;123,19966425968188;0,0;0,0;0,0;0,0;0,0;0,0
coati;1;0,0;0,0;0,0;298,2574352235075;298,2574352235075;0,0;0,0;0,0;0,0
coisas estranhas;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
coletivo açaí pesado;1;0,0;0,0;0,0;12609,402506097542;12609,402506097542;0,0;0,0;0,0;0,0
coletivo bereguedê;2;6986,136953138741;6986,136953138741;0,0;6347,267783287093;6347,267783287093;0,0;0,0;0,0;0,0
coletivo catarse transforma;1;0,0;0,0;0,0;0,0;0,0;0,0;312,273333403624;312,273333403624;0,0
coletivo de quadrinistas indígenas;1;0,0;0,0;0,0;8197,112975834012;8197,112975834012;0,0;0,0;0,0;0,0
coletivo guilda dos quadrinhos;1;0,0;0,0;0,0;0,0;0,0;0,0;103,06593272137094;103,06593272137094;0,0
coletivo iukytáias;1;12904,8841260866;12904,8841260866;0,0;0,0;0,0;0,0;0,0;0,0;0,0
colibrí tóxico;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
color meow studio;1;7075,643185210583;0,0;7075,643185210583;0,0;0,0;0,0;0,0;0,0;0,0
começando com o pior talento rank-z;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
comic city;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
comic club br;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
comic+;6;5572,2547808472345;5572,2547808472345;0,0;6504,719728812;6504,719728812;0,0;0,0;0,0;0,0
comics e arte digital;1;0,0;0,0;0,0;0,0;0,0;0,0;5,258713987810351;5,258713987810351;0,0
comics gr;3;0,0;0,0;0,0;4658,191010537138;4658,191010537138;0,0;0,0;0,0;0,0
comoequetalá;1;9768,609987948868;0,0;9768,609987948868;0,0;0,0;0,0;0,0;0,0;0,0
compre minha arte enquanto tô vivo;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
compêndio comics;1;12,89715040670144;0,0;12,89715040670144;0,0;0,0;0,0;0,0;0,0;0,0
conhecimento financeiro;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
conrad editora;1;0,0;0,0;0,0;203551,22371661584;203551,22371661584;0,0;0,0;0,0;0,0
continuidade da produção artística;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
contos da meg;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
contos do siará;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
contra gigantes;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
conversa de nerd;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cora ottoni;2;42045,964547554;42045,964547554;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cordeiro de sá;1;20883,70025474724;20883,70025474724;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cosmic victoria;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cosmic wolf club;1;0,0;0,0;0,0;0,0;0,0;0,0;55,913264387348015;55,913264387348015;0,0
cotoco news;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cqi - companhia de quadrinhos independentes;1;0,0;0,0;0,0;71,35938054994003;71,35938054994003;0,0;0,0;0,0;0,0
crescer com criatividade;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
criando fã games;1;0,0;0,0;0,0;0,0;0,0;0,0;160,10805115643777;160,10805115643777;0,0
criar comics studio;1;83,5251961082589;0,0;83,5251961082589;0,0;0,0;0,0;0,0;0,0;0,0
criativa quadrinhos;1;0,0;0,0;0,0;3158,8881758014086;3158,8881758014086;0,0;0,0;0,0;0,0
criações da re vitrola;1;0,0;0,0;0,0;0,0;0,0;0,0;25,18474753125201;25,18474753125201;0,0
cris camargo;4;0,0;0,0;0,0;20535,650714217485;20535,650714217485;0,0;0,0;0,0;0,0
cristiano henriques de melo;1;1631,7493742981635;0,0;1631,7493742981635;0,0;0,0;0,0;0,0;0,0;0,0
cristiano ludgerio;1;0,0;0,0;0,0;2383,0838525740687;2383,0838525740687;0,0;0,0;0,0;0,0
cristiano seixas;3;48626,38122316696;48626,38122316696;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cristina pezel (escritora e roteirista) - selo pictos;1;0,0;0,0;0,0;1766,6807150011557;1766,6807150011557;0,0;0,0;0,0;0,0
cronologiahq;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cronus case;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
crow;1;6083,941840349287;0,0;6083,941840349287;0,0;0,0;0,0;0,0;0,0;0,0
cyn gomes;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
cássio peixoto - mucufo coletivo de quadrinhos;1;0,0;0,0;0,0;2651,2247591816595;2651,2247591816595;0,0;0,0;0,0;0,0
cátia ana baldoino da silva;2;4393,93255604502;0,0;4393,93255604502;907,1271192406608;907,1271192406608;0,0;0,0;0,0;0,0
d. l. werneck;2;58072,56374086293;58072,56374086293;0,0;0,0;0,0;0,0;0,0;0,0;0,0
d.pedro ii - o imperador no exílio;1;0,0;0,0;0,0;0,0;0,0;0,0;115,32466054058412;115,32466054058412;0,0
da rosa estúdio;6;17140,59327817935;17140,59327817935;0,0;27583,173362939706;27583,173362939706;0,0;0,0;0,0;0,0
dadí;1;0,0;0,0;0,0;2626,0349752464417;2626,0349752464417;0,0;0,0;0,0;0,0
daiandreson victor;2;10768,284273797044;8571,077584864577;2197,206688932467;0,0;0,0;0,0;0,0;0,0;0,0
daieny schuttz;1;0,0;0,0;0,0;0,0;0,0;0,0;344,6924526172948;344,6924526172948;0,0
dalton cara;2;0,0;0,0;0,0;17266,916818061865;17266,916818061865;0,0;0,0;0,0;0,0
dan aroeira;3;26987,870476995802;19847,57305248197;7140,297424513832;0,0;0,0;0,0;0,0;0,0;0,0
dan borges;1;0,0;0,0;0,0;1314,1579917356069;1314,1579917356069;0,0;0,0;0,0;0,0
dango yoshio;1;0,0;0,0;0,0;2408,168945759059;2408,168945759059;0,0;0,0;0,0;0,0
dani b.;1;13415,15037671174;13415,15037671174;0,0;0,0;0,0;0,0;0,0;0,0;0,0
dani dias;1;0,0;0,0;0,0;2454,135316024201;2454,135316024201;0,0;0,0;0,0;0,0
daniel bretas;1;46193,0214464576;46193,0214464576;0,0;0,0;0,0;0,0;0,0;0,0;0,0
daniel brás;1;8174,636922150331;8174,636922150331;0,0;0,0;0,0;0,0;0,0;0,0;0,0
daniel cramer;1;30545,14822681666;30545,14822681666;0,0;0,0;0,0;0,0;0,0;0,0;0,0
daniel dos santos ramos;1;0,0;0,0;0,0;87,7978261474657;87,7978261474657;0,0;0,0;0,0;0,0
daniel esteves;4;52825,14826405047;52825,14826405047;0,0;23007,472745679726;23007,472745679726;0,0;0,0;0,0;0,0
daniel franklin;1;5219,2779038972985;0,0;5219,2779038972985;0,0;0,0;0,0;0,0;0,0;0,0
daniel hdr;1;0,0;0,0;0,0;0,0;0,0;0,0;317,4294044560575;317,4294044560575;0,0
daniel lopes compa calvacante;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
daniel lopez/desvendando o original;1;0,0;0,0;0,0;0,0;0,0;0,0;43,254350992636574;43,254350992636574;0,0
daniel lucavis;1;0,0;0,0;0,0;2080,884137414883;2080,884137414883;0,0;0,0;0,0;0,0
daniel ramos;1;0,0;0,0;0,0;710,9281835231706;710,9281835231706;0,0;0,0;0,0;0,0
daniel rodrigues;2;53,27787154538975;0,0;53,27787154538975;48,18668581314614;48,18668581314614;0,0;0,0;0,0;0,0
daniel santos  ramos;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
daniel siqueira lopez lago;1;36772,17842289375;36772,17842289375;0,0;0,0;0,0;0,0;0,0;0,0;0,0
daniel sousa;4;0,0;0,0;0,0;35478,43190528333;35478,43190528333;0,0;0,0;0,0;0,0
daniela beleze karasawa;1;4024,146318007575;0,0;4024,146318007575;0,0;0,0;0,0;0,0;0,0;0,0
daniela rangel baptista;1;39341,18360769913;0,0;39341,18360769913;0,0;0,0;0,0;0,0;0,0;0,0
danilo fernando de angeli;1;4060,8850962183424;0,0;4060,8850962183424;0,0;0,0;0,0;0,0;0,0;0,0
danilo scarpa;1;0,0;0,0;0,0;1768,149782336313;1768,149782336313;0,0;0,0;0,0;0,0
dann snow;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
dario vetere;1;3551,1167648248534;0,0;3551,1167648248534;0,0;0,0;0,0;0,0;0,0;0,0
davi calil;4;158536,09830576193;158536,09830576193;0,0;0,0;0,0;0,0;0,0;0,0;0,0
david arievilo;1;0,0;0,0;0,0;0,0;0,0;0,0;16,94311864302733;16,94311864302733;0,0
db_arts;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
death star - a lenda dos defensores;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
deby dreamwalker;1;0,0;0,0;0,0;0,0;0,0;0,0;148,24790863494522;148,24790863494522;0,0
deivid borba;1;36,42238973715508;0,0;36,42238973715508;0,0;0,0;0,0;0,0;0,0;0,0
delacroix sasha;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
delmo arguelhes;1;0,0;0,0;0,0;4566,680733183276;4566,680733183276;0,0;0,0;0,0;0,0
demi;1;0,0;0,0;0,0;12670,461319414486;12670,461319414486;0,0;0,0;0,0;0,0
denis mello;3;79497,57381067541;79497,57381067541;0,0;22120,145416426392;22120,145416426392;0,0;0,0;0,0;0,0
denis rizzoli;1;1411,8635959528283;1411,8635959528283;0,0;0,0;0,0;0,0;0,0;0,0;0,0
denise ilustra;1;0,0;0,0;0,0;2446,6445313031013;2446,6445313031013;0,0;0,0;0,0;0,0
desat.se;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
desatencioso;1;0,0;0,0;0,0;0,0;0,0;0,0;207,553524091576;207,553524091576;0,0
descolados;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
desenha randall random;1;0,0;0,0;0,0;0,0;0,0;0,0;132,49948528172962;132,49948528172962;0,0
desenhando a natureza;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
desenhista precisa de ajudar pra republicar obra de hq;2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
desenhos da steps;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
desenhos do nando;1;0,0;0,0;0,0;0,0;0,0;0,0;834,8528000913501;834,8528000913501;0,0
desenhos e comedia;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0
desorientanda;1;0,0;0,0;0,0;0,0;0,0;0,0;153,32297169982738;153,32297169982738;0,0
